"Issuer","IIN","Format","Type","Country","Scheme"
"nordea","45712779","4571 2779 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712780","4571 2780 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712781","4571 2781 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712783","4571 2783 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712784","4571 2784 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712785-45712788","4571 2785 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712805-45712807","4571 2805 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712810","4571 2810 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712815-45712816","4571 2815 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712820-45712821","4571 2820 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712825","4571 2825 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712830","4571 2830 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712831","4571 2831 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712835","4571 2835 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712840-45712841","4571 2840 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712845","4571 2845 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712850-45712851","4571 2850 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712852","4571 2852 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712853","4571 2853 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712884-45712885","4571 2884 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712900-45712904","4571 2900 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712905","4571 2905 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712906","4571 2906 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712907","4571 2907 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712908","4571 2908 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712909","4571 2909 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712913","4571 2913 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712915-45712920","4571 2915 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712922","4571 2922 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712924-45712928","4571 2924 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712930","4571 2930 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712950","4571 2950 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712955","4571 2955 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712957","4571 2957 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712968","4571 2968 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712971","4571 2971 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712972","4571 2972 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712973","4571 2973 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712974","4571 2974 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712975-45712978","4571 2975 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712979-45712980","4571 2979 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712983","4571 2983 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712984-45712989","4571 2984 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712991","4571 2991 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45712996","4571 2996 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715501","4571 5501 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715502","4571 5502 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715503","4571 5503 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715504","4571 5504 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715505","4571 5505 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715506","4571 5506 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715507","4571 5507 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715508","4571 5508 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715509","4571 5509 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715510","4571 5510 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715512","4571 5512 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715513","4571 5513 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715514","4571 5514 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715515","4571 5515 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715516","4571 5516 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715518","4571 5518 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715520","4571 5520 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715521","4571 5521 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715523-45715525","4571 5523 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715526","4571 5526 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715529","4571 5529 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715530-45715533","4571 5530 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715534-45715535","4571 5534 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715537-45715538","4571 5537 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715539","4571 5539 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715540-45715543","4571 5540 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715545","4571 5545 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715546-45715548","4571 5546 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715550-45715551","4571 5550 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715552","4571 5552 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715553","4571 5553 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715555-45715556","4571 5555 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715558","4571 5558 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715559","4571 5559 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715562","4571 5562 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715563","4571 5563 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715565","4571 5565 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715567","4571 5567 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715568","4571 5568 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715570","4571 5570 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715572","4571 5572 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715574","4571 5574 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715575","4571 5575 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715578","4571 5578 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715580","4571 5580 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715581","4571 5581 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715582","4571 5582 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715583","4571 5583 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715584","4571 5584 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715585","4571 5585 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715586","4571 5586 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715588","4571 5588 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715591","4571 5591 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715592","4571 5592 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715594","4571 5594 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715595","4571 5595 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715596","4571 5596 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715597","4571 5597 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715598","4571 5598 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715600-45715601","4571 5600 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715603","4571 5603 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715605","4571 5605 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715606","4571 5606 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715607-45715608","4571 5607 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715609","4571 5609 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715610-45715611","4571 5610 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715612","4571 5612 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715613","4571 5613 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715615","4571 5615 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715616","4571 5616 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715620-45715622","4571 5620 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715623","4571 5623 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715624-45715625","4571 5624 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715627","4571 5627 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715629","4571 5629 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715630-45715633","4571 5630 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715634","4571 5634 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715635","4571 5635 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715637","4571 5637 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715640","4571 5640 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715641","4571 5641 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715642","4571 5642 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715643","4571 5643 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715645","4571 5645 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715647-45715648","4571 5647 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715650","4571 5650 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715651","4571 5651 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715653","4571 5653 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715655-45715656","4571 5655 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715658","4571 5658 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715659","4571 5659 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715660","4571 5660 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715661","4571 5661 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715663-45715664","4571 5663 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715665","4571 5665 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715666","4571 5666 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715667","4571 5667 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715670","4571 5670 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715671","4571 5671 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715675","4571 5675 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715677","4571 5677 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715678","4571 5678 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715680","4571 5680 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715682","4571 5682 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715683","4571 5683 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715686","4571 5686 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715690","4571 5690 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715694","4571 5694 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715695","4571 5695 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715697-45715698","4571 5697 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715699","4571 5699 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715700","4571 5700 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715702","4571 5702 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715704","4571 5704 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715705","4571 5705 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715706","4571 5706 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715707","4571 5707 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715710-45715711","4571 5710 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715714","4571 5714 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715715-45715716","4571 5715 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715717","4571 5717 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715719","4571 5719 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715720","4571 5720 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715722-45715723","4571 5722 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715726","4571 5726 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715730","4571 5730 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715732-45715733","4571 5732 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715735","4571 5735 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715736","4571 5736 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715738","4571 5738 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715739","4571 5739 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715740","4571 5740 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715742","4571 5742 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715743","4571 5743 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715744","4571 5744 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715749","4571 5749 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715750","4571 5750 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715751","4571 5751 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715752-45715753","4571 5752 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715760","4571 5760 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715762-45715763","4571 5762 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715764","4571 5764 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715768","4571 5768 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715772","4571 5772 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715773","4571 5773 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715774","4571 5774 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715775","4571 5775 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715779","4571 5779 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715780","4571 5780 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715781","4571 5781 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715785","4571 5785 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715787","4571 5787 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715790-45715791","4571 5790 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715800-45715801","4571 5800 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715803","4571 5803 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715804","4571 5804 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715807-45715808","4571 5807 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715810-45715811","4571 5810 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715812","4571 5812 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715813","4571 5813 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715815","4571 5815 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715819","4571 5819 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715820","4571 5820 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715821","4571 5821 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715822","4571 5822 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715825","4571 5825 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715826","4571 5826 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715827","4571 5827 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715834","4571 5834 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715835","4571 5835 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715844","4571 5844 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715850","4571 5850 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715855","4571 5855 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715860","4571 5860 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715862","4571 5862 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715863","4571 5863 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715864","4571 5864 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715867","4571 5867 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715870","4571 5870 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715875","4571 5875 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715880","4571 5880 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715881","4571 5881 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715882","4571 5882 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715890","4571 5890 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715900","4571 5900 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715908","4571 5908 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715910","4571 5910 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715911","4571 5911 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715912","4571 5912 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715913","4571 5913 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715915","4571 5915 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715916","4571 5916 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715917","4571 5917 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715919","4571 5919 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715920","4571 5920 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715922","4571 5922 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715923","4571 5923 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715929","4571 5929 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715930","4571 5930 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715932","4571 5932 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715934-45715935","4571 5934 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715938","4571 5938 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715939","4571 5939 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715941","4571 5941 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715942","4571 5942 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715944","4571 5944 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715947","4571 5947 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715948","4571 5948 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45715949","4571 5949 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45719161-45719162","4571 9161 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45719163","4571 9163 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45719164","4571 9164 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45719251-45719252","4571 9251 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45719254","4571 9254 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45719255","4571 9255 XXXX XXXX","DEBIT","Denmark","Master Card"
"nordea","45719265","4571 9265 XXXX XXXX","DEBIT","Denmark","Master Card"
